nama_produk,kategori,username,rating,ulasan,tanggal,ulasan_bersih,sentimen,panjang_ulasan
Sevine Kiora Sling Bag,tas,G***z,4,baguss lucu warna pinknua ga norak,2 minggu lalu,baguss lucu warna pinknua ga norak,positif,6
Sevine Kiora Sling Bag,tas,G***j,3,"alhamdulillah paket sdh datang, jujur lucu bgt tasnya…tp ada beberapa jahitan yg ga rapi, harusnya ini ga lolos QC🙏 sayang banget",3 bulan lalu,alhamdulillah paket sdh datang jujur lucu bgt tasnyatp ada beberapa jahitan yg ga rapi harusnya ini ga lolos qc sayang banget,netral,21
Sevine Kiora Sling Bag,tas,G***m,3,"not bad, lucu tasnya",5 bulan lalu,not bad lucu tasnya,netral,4
Sevine Kiora Sling Bag,tas,Q***y,3,Kapasitas: bagusss Bahan: baguss sangat sesuai yg di fotoo Kualitas pengerjaan: okeee sihhhh,3 bulan lalu,kapasitas bagusss bahan baguss sangat sesuai yg di fotoo kualitas pengerjaan okeee sihhhh,netral,13
Sevine Kiora Sling Bag,tas,N***s,3,"Tasnya lucuu tapi jahitannya gak banget, sisi kiri lebih kecil dari sisi kanan, miring",2 bulan lalu,tasnya lucuu tapi jahitannya gak banget sisi kiri lebih kecil dari sisi kanan miring,netral,14
Sevine Kiora Sling Bag,tas,W***x,3,Bahan: Lihat di live kaya tebel pas udah Dateng ko tipis🙂,6 bulan lalu,bahan lihat di live kaya tebel pas udah dateng ko tipis,netral,11
Sevine Kiora Sling Bag,tas,Y***s,3,"Bagus, cuman sayang ada yang kurang rapi",1 bulan lalu,bagus cuman sayang ada yang kurang rapi,netral,7
Sevine Kiora Sling Bag,tas,U***i,3,Ku kira bagus ih ternyata biasa aja,3 minggu lalu,ku kira bagus ih ternyata biasa aja,netral,7
Sevine Kiora Sling Bag,tas,M***v,3,Okokokikikikkkokokokoko okokokikikikkkokokokoko okokokikikikkkokokokoko,2 minggu lalu,okokokikikikkkokokokoko okokokikikikkkokokokoko okokokikikikkkokokokoko,netral,3
Sevine Kiora Sling Bag,tas,T***f,3,"Paket sudah sampai saya order warna peach yg dateng warna cream,, sleting nya aja yg warna peach",7 bulan lalu,paket sudah sampai saya order warna peach yg dateng warna cream sleting nya aja yg warna peach,netral,17
Sevine Kiora Sling Bag,tas,O***m,3,Kapasitas: lumayan besar Bahan: bagus Kualitas pengerjaan: jahitan kurang rapih+banyak benang yg belum di rapihkan,1 bulan lalu,kapasitas lumayan besar bahan bagus kualitas pengerjaan jahitan kurang rapihbanyak benang yg belum di rapihkan,netral,15
Sevine Kiora Sling Bag,tas,M***p,3,Kapasitas: Muat banyak Bahan: Tipis than air katanya Kualitas pengerjaan: Di kemasan paket tdk bagus Aku suka warnanya cantik,6 bulan lalu,kapasitas muat banyak bahan tipis than air katanya kualitas pengerjaan di kemasan paket tdk bagus aku suka warnanya cantik,netral,19
Sevine Kiora Sling Bag,tas,D***e,3,"Gadpt totebagnya pdhal beli 2x co dilive ktnya dpt ternyata ga, gmnasi gajelas bgt",3 bulan lalu,gadpt totebagnya pdhal beli x co dilive ktnya dpt ternyata ga gmnasi gajelas bgt,netral,14
Sevine Kiora Sling Bag,tas,C***n,3,"Bagus sih tapi ga sesuai ekspektasi ku kira uk sedang, ternyata ini termasuk kecil Bahan: Kayak tas 20rban bedanya ini punya merk Kapasitas: Kecil",7 bulan lalu,bagus sih tapi ga sesuai ekspektasi ku kira uk sedang ternyata ini termasuk kecil bahan kayak tas rban bedanya ini punya merk kapasitas kecil,netral,24
Sevine Kiora Sling Bag,tas,R***h,3,Bahan: Halus lembut adem Kualitas pengerjaan: Super rapi cantik,4 bulan lalu,bahan halus lembut adem kualitas pengerjaan super rapi cantik,netral,9
Sevine Kiora Sling Bag,tas,G***x,3,Tas tidak sesuai saat live Untuk harga segitu terlalu mahal gak worth it bgttt,4 bulan lalu,tas tidak sesuai saat live untuk harga segitu terlalu mahal gak worth it bgttt,netral,14
Sevine Kiora Sling Bag,tas,G***k,3,"Talinya beda sma yg d contoh, jd nya g terkesan mewah, agak nyesel jg sih aq naksir krena talinya yg d foto tuh beda dr yg lain pas datng kq talinya yg kya contoh",2 bulan lalu,talinya beda sma yg d contoh jd nya g terkesan mewah agak nyesel jg sih aq naksir krena talinya yg d foto tuh beda dr yg lain pas datng kq talinya yg kya contoh,netral,34
Sevine Kiora Sling Bag,tas,G***w,3,"Terlalu kecil,bahan ok jahitan rapi sayangsangat kecil",3 bulan lalu,terlalu kecilbahan ok jahitan rapi sayangsangat kecil,netral,7
Sevine Kiora Sling Bag,tas,Y***h,3,sukaa baguss ringan bangettt nyesel gabeli dari dulu,4 bulan lalu,sukaa baguss ringan bangettt nyesel gabeli dari dulu,netral,8
Sevine Kiora Sling Bag,tas,F***p,3,"Bagus tapi salah kirim warna ,,pesannya baby blue yang d kirim ivory",2 bulan lalu,bagus tapi salah kirim warna pesannya baby blue yang d kirim ivory,netral,12
Sevine Kiora Sling Bag,tas,K***a,3,"actually barangnya itu bagus tapi sayang ada sedikit cacat, next bisa diperbaiki",4 bulan lalu,actually barangnya itu bagus tapi sayang ada sedikit cacat next bisa diperbaiki,netral,12
Sevine Kiora Sling Bag,tas,D***l,3,Kapasitas: Kecil Bahan: Bahan parasut Kualitas pengerjaan: Bagus san rapi Ternyata datang nya kecil gak sesuai ekpetasi 😬,2 minggu lalu,kapasitas kecil bahan bahan parasut kualitas pengerjaan bagus san rapi ternyata datang nya kecil gak sesuai ekpetasi,netral,17
Sevine Kiora Sling Bag,tas,W***o,3,Bahan: Lembut Kapasitas: Kecil Kualitas pengerjaan: Bolehlah Brgnya uda nyampe tp agak kecewa lama banget nyampenya...!!!!!,2 bulan lalu,bahan lembut kapasitas kecil kualitas pengerjaan bolehlah brgnya uda nyampe tp agak kecewa lama banget nyampenya,netral,16
Sevine Kiora Sling Bag,tas,R***j,3,Bahanya tipis dgn harga 50an menurutku mahal karna aku pernah beli tas bahan kaya miniso harganya 60ribu. Maaf ya agak di luar ekspetasiku.,2 bulan lalu,bahanya tipis dgn harga an menurutku mahal karna aku pernah beli tas bahan kaya miniso harganya ribu maaf ya agak di luar ekspetasiku,netral,23
Sevine Kiora Sling Bag,tas,X***n,3,"salah kirim, pesan warna ivory dikirimnya coklat",2 minggu lalu,salah kirim pesan warna ivory dikirimnya coklat,netral,7
Sevine Kiora Sling Bag,tas,N***t,3,Okokokikikikkkokokokoko okokokikikikkkokokokoko,2 minggu lalu,okokokikikikkkokokokoko okokokikikikkkokokokoko,netral,2
Sevine Kiora Sling Bag,tas,Q***n,3,Okokokikikikkkokokokoko okokokikikikkkokokokoko,2 minggu lalu,okokokikikikkkokokokoko okokokikikikkkokokokoko,netral,2
Sevine Kiora Sling Bag,tas,A***z,3,"Bahan kurang,desainnya,benang pada keluar",3 minggu lalu,bahan kurangdesainnyabenang pada keluar,netral,4
Sevine Kiora Sling Bag,tas,X***m,3,pesen peach dikirimnya cream😀,1 bulan lalu,pesen peach dikirimnya cream,netral,4
Sevine Kiora Sling Bag,tas,T***e,3,barang sesuai difoto bahannya ok,3 bulan lalu,barang sesuai difoto bahannya ok,netral,5
Sevine Kiora Sling Bag,tas,H***r,3,"bahannya tipis, sesuai harga",5 hari lalu,bahannya tipis sesuai harga,netral,4
Sevine Kiora Sling Bag,tas,Q***o,3,Terimakasih,1 bulan lalu,terimakasih,netral,1
Sevine Kiora Sling Bag,tas,D***o,3,Sesuai harga,2 bulan lalu,sesuai harga,netral,2
Sevine Kiora Sling Bag,tas,V***l,3,Sesuai harga,5 bulan lalu,sesuai harga,netral,2
Sevine Kiora Sling Bag,tas,Y***w,3,"kirain gede kaya yg di live, ternyata kecil. tp gapapa",3 minggu lalu,kirain gede kaya yg di live ternyata kecil tp gapapa,netral,10
Sevine Kiora Sling Bag,tas,B***s,3,Kapasitas: Bgus Bahan: Bgus Kualitas pengerjaan: Bgus,1 minggu lalu,kapasitas bgus bahan bgus kualitas pengerjaan bgus,netral,7
Sevine Kiora Sling Bag,tas,P***z,3,"Tas nya sudah sampai dan bagus bgt tasnya,suka modelnya,tp maaf ak kasih bintang 3,soalnya kecewa host ny live nggak sopan,songong bgt.. Pdahal ada orang yg nanya baik&#3...",7 bulan lalu,tas nya sudah sampai dan bagus bgt tasnyasuka modelnyatp maaf ak kasih bintang soalnya kecewa host ny live nggak sopansongong bgt pdahal ada orang yg nanya baik,netral,27
Sevine Kiora Sling Bag,tas,U***v,3,"Kecewa bgt aku min udah excited bgt nunggu tasnya eh yg datang bkn warna ivory tp hitam. Tp udh terlanjur naksir bgt sm tasnya, mau co lagi bakal di kecewain lagi ga nih...",6 bulan lalu,kecewa bgt aku min udah excited bgt nunggu tasnya eh yg datang bkn warna ivory tp hitam tp udh terlanjur naksir bgt sm tasnya mau co lagi bakal di kecewain lagi ga nih,netral,33
Sevine Kiora Sling Bag,tas,M***d,3,Bahan: Bagus Kualitas pengerjaan: Jahitannya jgk rapi Kapasitas: Bisa muat banyak brg,2 minggu lalu,bahan bagus kualitas pengerjaan jahitannya jgk rapi kapasitas bisa muat banyak brg,netral,12
Sevine Kiora Sling Bag,tas,G***p,3,Maaf saya kasih ulasan bintang 3 ya kk kain a kog beda ya,5 bulan lalu,maaf saya kasih ulasan bintang ya kk kain a kog beda ya,netral,12
Sevine Kiora Sling Bag,tas,I***m,3,finishing nya kurang rapii dan aga mengganggu estetika tasnya,2 minggu lalu,finishing nya kurang rapii dan aga mengganggu estetika tasnya,netral,9
Sevine Kiora Sling Bag,tas,K***h,3,buat harga 50 agak kurang ga worth it ya tapi oke lucu aja,2 bulan lalu,buat harga agak kurang ga worth it ya tapi oke lucu aja,netral,12
Sevine Kiora Sling Bag,tas,U***x,3,wrna nya bagus cuma livin d pake nya😆 karna bahan nya sih mungkin tpi ok lah sesuai harga tpi sya g pake lagi g enaken,4 minggu lalu,wrna nya bagus cuma livin d pake nya karna bahan nya sih mungkin tpi ok lah sesuai harga tpi sya g pake lagi g enaken,netral,25
Sevine Kiora Sling Bag,tas,J***c,3,Beda sama yang di foto kak ini pita nya kok gak di tengah tapi di pinggir tapi bagus kak makasih banyak,2 bulan lalu,beda sama yang di foto kak ini pita nya kok gak di tengah tapi di pinggir tapi bagus kak makasih banyak,netral,21
Sevine Kiora Sling Bag,tas,D***y,3,"Kapasitas: kecil Bahan: biasa ajaaa dgn harga segitu gk wort it si, banyak harga di bawah itu lebih bgus bahannya lebih kokoh",1 bulan lalu,kapasitas kecil bahan biasa ajaaa dgn harga segitu gk wort it si banyak harga di bawah itu lebih bgus bahannya lebih kokoh,netral,22
Sevine Kiora Sling Bag,tas,S***r,3,"Kapasitas: Besar,muat banyak barang Bahan: Oke Kualitas pengerjaan: Ngga rapi banyak bekas bekas benang jahitan,resleting nya agak miring Agak kecewa sama pembelian tas k...",1 bulan lalu,kapasitas besarmuat banyak barang bahan oke kualitas pengerjaan ngga rapi banyak bekas bekas benang jahitanresleting nya agak miring agak kecewa sama pembelian tas k,netral,24
Sevine Kiora Sling Bag,tas,S***k,3,"smuanya bagus, tapi ga espek warnanya se kuning itu soalnya di live ga gitu, cuma keseluruhan bagus banget",2 minggu lalu,smuanya bagus tapi ga espek warnanya se kuning itu soalnya di live ga gitu cuma keseluruhan bagus banget,netral,18
Sevine Kiora Sling Bag,tas,O***e,3,"Kapasitas: Hp, dompet, dll Bahan: Bagus Saya suka tas nya",5 bulan lalu,kapasitas hp dompet dll bahan bagus saya suka tas nya,netral,10
Sevine Kiora Sling Bag,tas,F***w,2,"Bahan: tipis, jahitan juga kurang rapih pesen warna peach dateng cream, tdk sesuai dgn yg di foto kecewa bgt😕",6 bulan lalu,bahan tipis jahitan juga kurang rapih pesen warna peach dateng cream tdk sesuai dgn yg di foto kecewa bgt,negatif,19
Sevine Kiora Sling Bag,tas,D***z,2,"sayang banget sih padahal bagus banget, bagian depan kalau diserut sebelah kanan kelihatan melar beda sama yg sebelah kiri jaitan nya kurang rapih banyak benang yg keluar...",7 bulan lalu,sayang banget sih padahal bagus banget bagian depan kalau diserut sebelah kanan kelihatan melar beda sama yg sebelah kiri jaitan nya kurang rapih banyak benang yg keluar,negatif,27
Sevine Kiora Sling Bag,tas,P***f,2,Bahan: bahannya kaya yang murah kaya tas 20rb kurang suka Kualitas pengerjaan: bagus sih bagus tapi kaua murahan sama itu kartu ucapan nya kurang memuaskan,7 bulan lalu,bahan bahannya kaya yang murah kaya tas rb kurang suka kualitas pengerjaan bagus sih bagus tapi kaua murahan sama itu kartu ucapan nya kurang memuaskan,negatif,25
Sevine Kiora Sling Bag,tas,L***n,2,"Yg dateng baranh yg gak lolos QC. Masa bagian yg bisa di panjang pendekin dibagian dalem. Padahal di live nya ada di luar. Udah chat blm ada jwb an, tanya di live gaada j...",5 bulan lalu,yg dateng baranh yg gak lolos qc masa bagian yg bisa di panjang pendekin dibagian dalem padahal di live nya ada di luar udah chat blm ada jwb an tanya di live gaada j,negatif,34
Sevine Kiora Sling Bag,tas,Q***s,2,"bagus sii tapi saya pesen nya Ivory malah dikirim krem, kecewa😥",3 bulan lalu,bagus sii tapi saya pesen nya ivory malah dikirim krem kecewa,negatif,11
Sevine Kiora Sling Bag,tas,E***m,2,Udh lama dtngnya eh pas dtng malah salah warna pdhl udh jauh² hari pesen yg warna brown tpi yg datng malah warna ivory jujur kecewa bgt dan resinya tempelan gini,1 bulan lalu,udh lama dtngnya eh pas dtng malah salah warna pdhl udh jauh hari pesen yg warna brown tpi yg datng malah warna ivory jujur kecewa bgt dan resinya tempelan gini,negatif,30
Sevine Kiora Sling Bag,tas,F***s,2,"Jahitan nya banyak yg lepas, harusnya sih dapat ganti rugi, karna jadi gk bisa di pake",2 bulan lalu,jahitan nya banyak yg lepas harusnya sih dapat ganti rugi karna jadi gk bisa di pake,negatif,16
Sevine Kiora Sling Bag,tas,J***f,2,"Beli yang warna apa dikirim yang apa, ga sesuai gambar bgt warnanya. Sedikit kecewa si.yang datang malah warna coffe gini",8 bulan lalu,beli yang warna apa dikirim yang apa ga sesuai gambar bgt warnanya sedikit kecewa siyang datang malah warna coffe gini,negatif,20
Sevine Kiora Sling Bag,tas,N***c,2,"Untuk harga 60 an kurang wor it,ke yg di jual di jalanan",5 bulan lalu,untuk harga an kurang wor itke yg di jual di jalanan,negatif,11
Sevine Kiora Sling Bag,tas,B***e,2,Tidak sesuai sm produk ketika live katanya muat banyak ini keciiil banget mana talinya cukup tipis agak rawan jg dgn harga 47k mahaal,4 bulan lalu,tidak sesuai sm produk ketika live katanya muat banyak ini keciiil banget mana talinya cukup tipis agak rawan jg dgn harga k mahaal,negatif,23
Sevine Kiora Sling Bag,tas,B***j,2,Kayak aku kurang puas tas ny,6 bulan lalu,kayak aku kurang puas tas ny,negatif,6
Sevine Kiora Sling Bag,tas,E***r,2,order nya ivory datang nya coffe,3 minggu lalu,order nya ivory datang nya coffe,negatif,6
Sevine Kiora Sling Bag,tas,Q***e,2,"Gak sukaaa, gak muat banyak.. Terlalu Kecil. Bahannya tp lumayan",1 bulan lalu,gak sukaaa gak muat banyak terlalu kecil bahannya tp lumayan,negatif,10
Sevine Kiora Sling Bag,tas,T***y,2,Bahan: :) Kapasitas: Lumayan sih padahal di video ataupun di foto tuh cantik loh kak :) mana mau ku jadikan kado lagi jadinya ga jadi deh maluuuuuu jadi co yg lain kalo g...,7 bulan lalu,bahan kapasitas lumayan sih padahal di video ataupun di foto tuh cantik loh kak mana mau ku jadikan kado lagi jadinya ga jadi deh maluuuuuu jadi co yg lain kalo g,negatif,31
Sevine Kiora Sling Bag,tas,B***y,2,"Pesennya warna cream yg dateng malah warna ivory,,kecewa banget si",3 bulan lalu,pesennya warna cream yg dateng malah warna ivorykecewa banget si,negatif,10
Sevine Kiora Sling Bag,tas,N***q,2,Cuttingannya bawah melengkung nggak sempurna ovalnya,1 bulan lalu,cuttingannya bawah melengkung nggak sempurna ovalnya,negatif,6
Sevine Kiora Sling Bag,tas,I***v,2,"warnanya ga sesuai gambar,warna malah kayak agak ke coklat ijo",6 bulan lalu,warnanya ga sesuai gambarwarna malah kayak agak ke coklat ijo,negatif,10
Sevine Kiora Sling Bag,tas,Q***g,2,"Kapasitas: Kecil Bahan: Jelek,kek payung Kualitas pengerjaan: Amburadul tidak rapi Kualitas sesuai harga,saya beli krn di video dia terlihat bagus dan sedikit lwbih besar...",2 minggu lalu,kapasitas kecil bahan jelekkek payung kualitas pengerjaan amburadul tidak rapi kualitas sesuai hargasaya beli krn di video dia terlihat bagus dan sedikit lwbih besar,negatif,24
Sevine Kiora Sling Bag,tas,Z***e,2,"Sbelumnya mkasi,, tapi moon mf kurang puas,, jarang nya because sama yg di video,, tali pita nya Kecil,, ndk kayak yg di video afak besar",3 bulan lalu,sbelumnya mkasi tapi moon mf kurang puas jarang nya because sama yg di video tali pita nya kecil ndk kayak yg di video afak besar,negatif,25
Sevine Kiora Sling Bag,tas,U***k,2,Kualitas pengerjaan: Pengemasan tidak aman tas jadi meleyot saat diterima,6 bulan lalu,kualitas pengerjaan pengemasan tidak aman tas jadi meleyot saat diterima,negatif,10
Sevine Kiora Sling Bag,tas,T***s,2,harganya to much buat brg spt itu 🙏🏻,1 bulan lalu,harganya to much buat brg spt itu,negatif,7
Sevine Kiora Sling Bag,tas,A***g,2,Jahit yang benang nya keluar keluat,1 bulan lalu,jahit yang benang nya keluar keluat,negatif,6
Sevine Kiora Sling Bag,tas,B***c,2,Bahan nya bagus tapi sayang kecilll,8 bulan lalu,bahan nya bagus tapi sayang kecilll,negatif,6
Sevine Kiora Sling Bag,tas,U***e,2,Tas kecil amat kirain besar sesuai video,4 bulan lalu,tas kecil amat kirain besar sesuai video,negatif,7
Sevine Kiora Sling Bag,tas,U***h,2,Bahan: tipis diluar ekspetasi,4 minggu lalu,bahan tipis diluar ekspetasi,negatif,4
Sevine Kiora Sling Bag,tas,L***r,2,Gak espect bakal kecilllll,2 bulan lalu,gak espect bakal kecilllll,negatif,4
Sevine Kiora Sling Bag,tas,K***v,2,G sesuai. Harga mahal.,2 minggu lalu,g sesuai harga mahal,negatif,4
Sevine Kiora Sling Bag,tas,Z***u,2,Krg suka sama bahannya,3 bulan lalu,krg suka sama bahannya,negatif,4
Sevine Kiora Sling Bag,tas,C***m,2,Ukuran nya trllu kecil,7 bulan lalu,ukuran nya trllu kecil,negatif,4
Sevine Kiora Sling Bag,tas,I***n,2,Terlalu biasa kainnya,2 bulan lalu,terlalu biasa kainnya,negatif,3
Sevine Kiora Sling Bag,tas,W***u,2,barang tidak simetris,5 bulan lalu,barang tidak simetris,negatif,3
Sevine Kiora Sling Bag,tas,M***u,2,KuranG bagus,3 bulan lalu,kurang bagus,negatif,2
Sevine Kiora Sling Bag,tas,F***c,2,Ternyata kecil banget,6 bulan lalu,ternyata kecil banget,negatif,3
Sevine Kiora Sling Bag,tas,P***v,2,ngga bisa diserut,4 bulan lalu,ngga bisa diserut,negatif,3
Sevine Kiora Sling Bag,tas,P***y,2,tas nya mleyot huhu,4 bulan lalu,tas nya mleyot huhu,negatif,4
Sevine Kiora Sling Bag,tas,Y***j,2,bagusss,2 minggu lalu,bagusss,negatif,1
Sevine Kiora Sling Bag,tas,T***c,2,Bagus sesuai,1 bulan lalu,bagus sesuai,negatif,2
Sevine Kiora Sling Bag,tas,W***y,2,Tipis,5 bulan lalu,tipis,negatif,1
Sevine Kiora Sling Bag,tas,P***a,2,Gak sesuai live. Kayak tas 20 ribuan,4 bulan lalu,gak sesuai live kayak tas ribuan,negatif,6
Sevine Kiora Sling Bag,tas,U***i,2,kurirnya malah ngirim ke rumah orang sekarang paketnya gatau di mana terus kurirnya ga ada ngewa karna paketnya ga cod jadi ga nyampe rumah gimani sih kurirnya ga produkt...,3 hari lalu,kurirnya malah ngirim ke rumah orang sekarang paketnya gatau di mana terus kurirnya ga ada ngewa karna paketnya ga cod jadi ga nyampe rumah gimani sih kurirnya ga produkt,negatif,29
Sevine Kiora Sling Bag,tas,L***c,2,"Kurir salah antar paket, minta tolong admin bantu untuk cht kurir, karena kurir ga ada wa sebelum kirim paket & lama bales wa nya. Tapi ga mau nolongin 🙏",2 hari lalu,kurir salah antar paket minta tolong admin bantu untuk cht kurir karena kurir ga ada wa sebelum kirim paket lama bales wa nya tapi ga mau nolongin,negatif,27
